S.No,Name,Publisher,Architecture,ResourceId,Version,PackageFullName,InstallLocation,IsFramework,PackageFamilyName,PublisherId,PackageUserInformation,IsResourcePackage,IsBundle,IsDevelopmentMode,NonRemovable,IsPartiallyStaged,SignatureKind,Status,Dependencies
82,Microsoft.MicrosoftEdge.Stable,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,96.0.1054.53,Microsoft.MicrosoftEdge.Stable_96.0.1054.53_neutral__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.MicrosoftEdge.Stable_96.0.1054.53_neutral__8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Developer,Ok,
83,Microsoft.XboxIdentityProvider,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,12.85.31001.0,Microsoft.XboxIdentityProvider_12.85.31001.0_x64__8wekyb3d8bbwe,,FALSE,Microsoft.XboxIdentityProvider_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,
84,Microsoft.UI.Xaml.2.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,7.2207.21001.0,Microsoft.UI.Xaml.2.7_7.2207.21001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2207.21001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-18 [S-1-5-18]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
85,Microsoft.StarsatNight,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,1.0.0.0,Microsoft.StarsatNight_1.0.0.0_neutral__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.StarsatNight_1.0.0.0_neutral__8wekyb3d8bbwe,FALSE,Microsoft.StarsatNight_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
86,Microsoft.UI.Xaml.2.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,7.2208.15002.0,Microsoft.UI.Xaml.2.7_7.2208.15002.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2208.15002.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
87,Microsoft.UI.Xaml.2.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,7.2208.15002.0,Microsoft.UI.Xaml.2.7_7.2208.15002.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2208.15002.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
88,Microsoft.XboxIdentityProvider,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,12.95.3001.0,Microsoft.XboxIdentityProvider_12.95.3001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.XboxIdentityProvider_12.95.3001.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.XboxIdentityProvider_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-18 [S-1-5-18]: Staged, S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged,  S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: 4}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe,  Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.XboxIdentityProvider_12.95.3001.0_neutral_split.language-ta_8wekyb3d8bbwe}"
89,Microsoft.WindowsAppRuntime.1.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2000.777.2143.0,Microsoft.WindowsAppRuntime.1.2_2000.777.2143.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.2_2000.777.2143.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.2_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
90,Microsoft.WindowsAppRuntime.1.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2000.802.31.0,Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.2_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-18 [S-1-5-18]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"DeploymentInProgress, Servicing",
91,Microsoft.WindowsAppRuntime.1.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2000.802.31.0,Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.2_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-18 [S-1-5-18]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
92,Microsoft.MicrosoftSolitaireCollection,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,4.16.3140.0,Microsoft.MicrosoftSolitaireCollection_4.16.3140.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_4.16.3140.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe,  Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe, Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe...}"
93,Microsoft.ScreenSketch,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,10.2008.3001.0,Microsoft.ScreenSketch_10.2008.3001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.ScreenSketch_10.2008.3001.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.ScreenSketch_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.UI.Xaml.2.4_2.42007.9001.0_x64__8wekyb3d8bbwe, Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe,  Microsoft.ScreenSketch_10.2008.3001.0_neutral_split.scale-100_8wekyb3d8bbwe, Microsoft.ScreenSketch_10.2008.3001.0_neutral_split.language-ta_8wekyb3d8bbwe}"
94,Microsoft.XboxGamingOverlay,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,5.823.3261.0,Microsoft.XboxGamingOverlay_5.823.3261.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_5.823.3261.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: 3}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"DeploymentInProgress, Servicing","{Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe, Microsoft.UI.Xaml.2.7_7.2208.15002.0_x64__8wekyb3d8bbwe,  Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.XboxGamingOverlay_5.823.3261.0_neutral_split.scale-100_8wekyb3d8bbwe...}"
95,Microsoft.UI.Xaml.2.8,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,8.2305.5001.0,Microsoft.UI.Xaml.2.8_8.2305.5001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2305.5001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1005 [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
96,Microsoft.UI.Xaml.2.8,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,8.2305.5001.0,Microsoft.UI.Xaml.2.8_8.2305.5001.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2305.5001.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1005 [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
97,Microsoft.MicrosoftEdge.Stable,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,114.0.1823.37,Microsoft.MicrosoftEdge.Stable_114.0.1823.37_neutral__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.MicrosoftEdge.Stable_114.0.1823.37_neutral__8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1005 [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Developer,Ok,
98,Microsoft.VCLibs.140.00,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,14.0.32530.0,Microsoft.VCLibs.140.00_14.0.32530.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.32530.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
99,Microsoft.VCLibs.140.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.32530.0,Microsoft.VCLibs.140.00.UWPDesktop_14.0.32530.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.32530.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
100,Microsoft.VCLibs.140.00,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.32530.0,Microsoft.VCLibs.140.00_14.0.32530.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.32530.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
101,Microsoft.WindowsAppRuntime.1.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,3000.851.1712.0,Microsoft.WindowsAppRuntime.1.3_3000.851.1712.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.3_3000.851.1712.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
102,Microsoft.ZuneMusic,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,11.2304.2.0,Microsoft.ZuneMusic_11.2304.2.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.ZuneMusic_11.2304.2.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.ZuneMusic_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe,  Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe, Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe...}"
103,SpotifyAB.SpotifyMusic,CN=453637B3-4E12-4CDF-B0D3-2A3C863BF6EF,X86,,1.213.661.0,SpotifyAB.SpotifyMusic_1.213.661.0_x86__zpdnekdrzrea0,C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.213.661.0_x86__zpdnekdrzrea0,FALSE,SpotifyAB.SpotifyMusic_zpdnekdrzrea0,zpdnekdrzrea0,{S-1-5-18 [S-1-5-18]: Paused},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
104,Microsoft.WindowsAppRuntime.1.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,3000.882.2207.0,Microsoft.WindowsAppRuntime.1.3_3000.882.2207.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.3_3000.882.2207.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
105,Microsoft.UI.Xaml.2.8,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,8.2306.22001.0,Microsoft.UI.Xaml.2.8_8.2306.22001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2306.22001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
106,Microsoft.WindowsAppRuntime.1.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,3000.934.1904.0,Microsoft.WindowsAppRuntime.1.3_3000.934.1904.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.3_3000.934.1904.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
107,Microsoft.WindowsAppRuntime.1.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,3000.934.1904.0,Microsoft.WindowsAppRuntime.1.3_3000.934.1904.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.3_3000.934.1904.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.WindowsAppRuntime.1.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
108,Microsoft.549981C3F5F10,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,4.2308.1005.0,Microsoft.549981C3F5F10_4.2308.1005.0_x64__8wekyb3d8bbwe,,FALSE,Microsoft.549981C3F5F10_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
109,microsoft.windowscommunicationsapps,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,16005.14326.21538.0,microsoft.windowscommunicationsapps_16005.14326.21538.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21538.0_x64__8wekyb3d8bbwe,FALSE,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"DeploymentInProgress, Servicing",
110,Microsoft.SkypeApp,"CN=Skype Software Sarl, O=Microsoft Corporation, L=Luxembourg, S=Luxembourg, C=LU",X64,,15.102.3211.0,Microsoft.SkypeApp_15.102.3211.0_x64__kzf8qxf38zg5c,C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.102.3211.0_x64__kzf8qxf38zg5c,FALSE,Microsoft.SkypeApp_kzf8qxf38zg5c,kzf8qxf38zg5c,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
111,Microsoft.Services.Store.Engagement,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,10.0.23012.0,Microsoft.Services.Store.Engagement_10.0.23012.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.Services.Store.Engagement_10.0.23012.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.Services.Store.Engagement_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
112,Microsoft.Services.Store.Engagement,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,10.0.23012.0,Microsoft.Services.Store.Engagement_10.0.23012.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.Services.Store.Engagement_10.0.23012.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.Services.Store.Engagement_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
113,Microsoft.VCLibs.110.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,11.0.61135.0,Microsoft.VCLibs.110.00.UWPDesktop_11.0.61135.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.110.00.UWPDesktop_11.0.61135.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.110.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
114,Microsoft.VCLibs.110.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,11.0.61135.0,Microsoft.VCLibs.110.00.UWPDesktop_11.0.61135.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.110.00.UWPDesktop_11.0.61135.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.110.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
115,Microsoft.VCLibs.120.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,12.0.40653.0,Microsoft.VCLibs.120.00.UWPDesktop_12.0.40653.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.120.00.UWPDesktop_12.0.40653.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.120.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
116,Microsoft.VCLibs.120.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,12.0.40653.0,Microsoft.VCLibs.120.00.UWPDesktop_12.0.40653.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.120.00.UWPDesktop_12.0.40653.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.120.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
117,Microsoft.YourPhone,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.23092.151.0,Microsoft.YourPhone_1.23092.151.0_x64__8wekyb3d8bbwe,,FALSE,Microsoft.YourPhone_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
118,Microsoft.UI.Xaml.2.8,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,8.2310.30001.0,Microsoft.UI.Xaml.2.8_8.2310.30001.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
119,Microsoft.UI.Xaml.2.8,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,8.2310.30001.0,Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
120,Microsoft.MicrosoftEdge,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,44.19041.3636.0,Microsoft.MicrosoftEdge_44.19041.3636.0_neutral__8wekyb3d8bbwe,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-18 [S-1-5-18]: Staged},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
121,Microsoft.Getstarted,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,10.2312.1.0,Microsoft.Getstarted_10.2312.1.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.Getstarted_10.2312.1.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.Getstarted_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Staged, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe,  Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe...}"
122,Microsoft.VCLibs.140.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.33519.0,Microsoft.VCLibs.140.00.UWPDesktop_14.0.33519.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33519.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
